             0                 2845827360800                  1575022064322581791788624773120.0000000000              -115401367.5080159130       57.5557580351
             1                13911720017929                  7699481124042352208200320679936.0000000000              -541639623.2589390438       57.5557434151
             2                12991746749129                  7190310087291084596068879433728.0000000000              -512629748.3795095713       57.5557419988
             3                23402830386979                 12952346540712798132533490352128.0000000000              -925499733.8511612004       57.5557696504
             4                 3200518446529                  1771324718540704087783333953536.0000000000              -130191978.4339715390       57.5557560838
             5                10726120169224                  5936407028459833800555686264832.0000000000              -418858221.3344889502       57.5557237919
             6                51365988972238                 28428669151590689646460490743808.0000000000             -2010073184.8559951304       57.5557461880
             7                 1127880680556                   624226888443677551549902487552.0000000000               -44322321.1222511488       57.5557564792
             8                 2955732059632                  1635847786766185189189569478656.0000000000              -121128855.4150683251       57.5557584908
             9                14659937416046                  8113581387538205610116948951040.0000000000              -573198010.9842426859       57.5558004803
            10                 6144668958595                  3400767186078268705938549506048.0000000000              -249668872.2035978053       57.5557494079
            11                 1857340070413                  1027949102528438545106870468608.0000000000               -73296775.8166614244       57.5557572536
            12                16290612212577                  9016074656172148489070107951104.0000000000              -645016185.3837939045       57.5557403326
            13                 8446676178381                  4674845823603291302505157230592.0000000000              -326870086.7808546509       57.5557500637
            14                23603907177115                 13063644200502136773149670244352.0000000000              -924884013.2188626818       57.5557692535
            15                11726327768945                  6489962023064428659466471211008.0000000000              -461854253.1669019923       57.5557627902
            16                 2259942596423                  1250768526250216372237368295424.0000000000               -89812660.4413952910       57.5557543598
            17                  111093240880                    61485771116543945141322252288.0000000000                -3835757.3397860839       57.5557579972
            18                  394138160955                   218140613361069090395528364032.0000000000               -13553005.2269559676       57.5557581277
            19                 5290097373525                  2927835932211856145560054530048.0000000000              -199756802.4927034346       57.5557522316
            20                 7050656759282                  3902213382916851318712185126912.0000000000              -273105596.9428658705       57.5557597584
            21                 5170812380985                  2861772782222883643412505952256.0000000000              -215028460.5027347222       57.5557571493
            22                13356097587647                  7391916526330992533169172905984.0000000000              -548910997.9167959771       57.5557720432
            23                  381115307600                   210920886125195961773557022720.0000000000               -18556441.2028769838       57.5557576665
            24                 6697228705551                  3706604899086812937024004161536.0000000000              -259321625.5350515969       57.5557604606
            25                 6370220113775                  3525640217519721810506828218368.0000000000              -238666971.4617459370       57.5557531576
            26                 4633962108190                  2564677981189188711864678219776.0000000000              -182288219.3146820146       57.5557610159
            27                13390628559305                  7411073040318912325237012955136.0000000000              -529825189.1681904140       57.5557560011
            28                 9854399527899                  5453979805433649263077962547200.0000000000              -369956261.8559075980       57.5557450515
            29                20006605181776                 11072669677988167298599052378112.0000000000              -804890433.0607402713       57.5557362273
            30                 7857040397980                  4348523335335793949707109138432.0000000000              -298690757.9836929094       57.5557638327
            31                31393292220413                 17374705896745439279845247811584.0000000000             -1229559944.7100928674       57.5556920006
            32                 4998516805938                  2766437609795418656000431882240.0000000000              -199247343.1493700496       57.5557626774
            33                13744560885118                  7606962747191955757670298812416.0000000000              -540086578.2306701322       57.5557512213
            34               105854284051210                 58585379360056046294268383330304.0000000000             -4139615467.0561138201       57.5556411269
            35                 7016571828974                  3883329665139169900651001937920.0000000000              -280794378.0723306536       57.5557509275
            36                    2769825080                     1532919457150958794235183104.0000000000                  -99289.3390522640       57.5557580600
            37                27762472868123                 15365195681784534214079508643840.0000000000             -1096720261.6354093902       57.5557708111
            38                11611399693496                  6426374202860763861339051393024.0000000000              -450964601.0610478458       57.5557706381
            39                 1194522653927                   661118379613586046244622434304.0000000000               -43330488.8439275627       57.5557596035
            40                   32123548457                    17779114916796945839824044032.0000000000                -1107438.4772893054       57.5557581365
            41                 1846407462068                  1021892104586027001781323563008.0000000000               -76081250.1734920311       57.5557609671
            42                27240597572444                 15076369552798447241749845770240.0000000000             -1073753811.4108814793       57.5557576327
            43                21966294898741                 12157312335294974233057886732288.0000000000              -860995856.1389166944       57.5557886347
            44                41034585554223                 22710741055256812567636517847040.0000000000             -1595381193.1770561613       57.5557429855
            45                  167594943157                    92757433726058049306020020224.0000000000                -5770286.0194126720       57.5557580979
            46                16967692023305                  9390836898417238454651351728128.0000000000              -655679648.7060014313       57.5557853645
            47                 9877502635481                  5466707395839363139221598502912.0000000000              -398399601.1498814105       57.5557605066
            48                 6651731326952                  3681404460468764101207570513920.0000000000              -266221639.6405775890       57.5557629853
            49                32778164394370                 18141163874806553110987073912832.0000000000             -1286764019.5127708380       57.5557503323
            50                20921937878110                 11579344428926415967473109041152.0000000000              -801789137.2955284630       57.5557424174
            51                 4628707276112                  2561758299842696856007694352384.0000000000              -188771469.6238328011       57.5557607480
            52                22219014584733                 12297172176910509938158193344512.0000000000              -872737421.8658002946       57.5557675051
            53                 3240555589837                  1793511891975167583088497655808.0000000000              -118334686.7826087140       57.5557623502
